t x y z hx hy rx ry rz dx dy rzrel acc
10 0.013016512 0.010580135 0 1 0 1.2130165 0.010580135 1.3975271 1.2 3.469447e-18 0 0.011641467
10.05 0.011790751 0.011076955 0 1 0 1.2117908 0.011076955 1.3975271 1.2 3.469447e-18 0 0.010873848
10.1 0.010541245 0.011560548 0 1 0 1.2105412 0.011560548 1.3975271 1.2 3.469447e-18 0 0.010130423
10.15 0.0092705098 0.012030336 0 1 0 1.2092705 0.012030336 1.3975271 1.2 3.469447e-18 0 0.0094240336
10.2 0.0079811054 0.01248576 0 1 0 1.2079811 0.01248576 1.3975271 1.2 3.469447e-18 0 0.0087704536
10.25 0.006675628 0.012926273 0 1 0 1.2066756 0.012926273 1.3975271 1.2 3.469447e-18 0 0.0081887064
10.3 0.0053567068 0.013351352 0 1 0 1.2053567 0.013351352 1.3975271 1.2 3.469447e-18 0 0.0077008034
10.35 0.004026998 0.013760488 0 1 0 1.204027 0.013760488 1.3975271 1.2 3.469447e-18 0 0.0073303489
10.4 0.0026891793 0.014153192 0 1 0 1.2026892 0.014153192 1.3975271 1.2 3.469447e-18 0 0.0070995046
10.45 0.0013459449 0.014528996 0 1 0 1.2013459 0.014528996 1.3975271 1.2 3.469447e-18 0 0.0070245452
10.5 1.1021821e-17 0.01488745 0 1 0 1.2 0.01488745 1.3975271 1.2 3.469447e-18 0 0.0071115688
10.55 -0.0013459449 0.015228128 0 1 0 1.1986541 0.015228128 1.3975271 1.2 3.469447e-18 0 0.0073546903
10.6 -0.0026891793 0.015550622 0 1 0 1.1973108 0.015550622 1.3975271 1.2 3.469447e-18 0 0.0077378784
10.65 -0.004026998 0.015854546 0 1 0 1.195973 0.015854546 1.3975271 1.2 3.469447e-18 0 0.0082392444
10.7 -0.0053567068 0.016139539 0 1 0 1.1946433 0.016139539 1.3975271 1.2 3.469447e-18 0 0.0088354554
10.75 -0.006675628 0.016405259 0 1 0 1.1933244 0.016405259 1.3975271 1.2 3.469447e-18 0 0.0095047348
10.8 -0.0079811054 0.01665139 0 1 0 1.1920189 0.01665139 1.3975271 1.2 3.469447e-18 0 0.010228241
10.85 -0.0092705098 0.016877637 0 1 0 1.1907295 0.016877637 1.3975271 1.2 3.469447e-18 0 0.010990323
10.9 -0.010541245 0.017083731 0 1 0 1.1894588 0.017083731 1.3975271 1.2 3.469447e-18 0 0.011778214
10.95 -0.011790751 0.017269424 0 1 0 1.1882092 0.017269424 1.3975271 1.2 3.469447e-18 0 0.012581538
11 -0.013016512 0.017434497 0 1 0 1.1869835 0.017434497 1.3975271 1.2 3.469447e-18 0 0.013391815
